,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-01,270,,25.8663442325848,25.8283381934475,0.0351400214874375,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-01,270,,25.7970275806145,25.8283381934475,0.0351400214874375,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-01,270,,25.8216427671434,25.8283381934475,0.0351400214874375,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-02,271,,26.3427142135182,26.3097846066975,0.0306038045598133,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-02,271,,26.2822146873711,26.3097846066975,0.0306038045598133,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-02,271,,26.3044249192032,26.3097846066975,0.0306038045598133,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-03,272,,23.9599002145237,23.9174768008101,0.0558598854190313,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-03,272,,23.938342609038,23.9174768008101,0.0558598854190313,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-03,272,,23.8541875788688,23.9174768008101,0.0558598854190313,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-04,273,,25.5069990935896,25.4737473370311,0.0552837442380613,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-04,273,,25.4099300094065,25.4737473370311,0.0552837442380613,NaN,NaN,NaN,NaN,60,
,A12,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-04,273,,25.5043129080971,25.4737473370311,0.0552837442380613,NaN,NaN,NaN,NaN,60,
,B01,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-05,275,,25.001036990747,24.9916151487152,0.0423640035450716,NaN,NaN,NaN,NaN,60,
,B02,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-05,275,,25.0284750163125,24.9916151487152,0.0423640035450716,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-05,275,,24.9453334390863,24.9916151487152,0.0423640035450716,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-06,276,,25.1010128107819,25.0168764609225,0.0796195731729889,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-06,276,,25.0069031828849,25.0168764609225,0.0796195731729889,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-06,276,,24.9427133891008,25.0168764609225,0.0796195731729889,NaN,NaN,NaN,NaN,60,
,B07,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-07,277,,24.6097179954902,24.553457953962,0.0668736253012877,NaN,NaN,NaN,NaN,60,
