,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-01,351,,28.9649000646057,28.9410154223541,0.0626554584173483,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-01,351,,28.8699304823493,28.9410154223541,0.0626554584173483,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-01,351,,28.9882157201074,28.9410154223541,0.0626554584173483,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-02,353,,27.6746579462046,27.5738789540587,0.160469226561962,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-02,353,,27.388830374631,27.5738789540587,0.160469226561962,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-02,353,,27.6581485413405,27.5738789540587,0.160469226561962,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-03,355,,28.7971194591781,28.9354334345824,0.582143685624336,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-03,355,,29.5742773572481,28.9354334345824,0.582143685624336,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-03,355,,28.434903487321,28.9354334345824,0.582143685624336,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-04,357,,28.7709807093523,28.754741240016,0.10870426070386,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-04,357,,28.8544121636719,28.754741240016,0.10870426070386,NaN,NaN,NaN,NaN,60,
,A12,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-04,357,,28.6388308470238,28.754741240016,0.10870426070386,NaN,NaN,NaN,NaN,60,
,B01,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-05,360,,27.1111235356732,27.1208973823767,0.00873784907488239,NaN,NaN,NaN,NaN,60,
,B02,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-05,360,,27.127953164165,27.1208973823767,0.00873784907488239,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-05,360,,27.1236154472919,27.1208973823767,0.00873784907488239,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-06,361,,27.0668324826718,27.0085369500836,0.0566726815381752,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-06,361,,26.9536400868555,27.0085369500836,0.0566726815381752,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-06,361,,27.0051382807234,27.0085369500836,0.0566726815381752,NaN,NaN,NaN,NaN,60,
,B07,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-07,364,,27.9549492361455,27.9166387799213,0.0678501031267802,NaN,NaN,NaN,NaN,60,
,B08,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-07,364,,27.8382985182092,27.9166387799213,0.0678501031267802,NaN,NaN,NaN,NaN,60,
,B09,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-07,364,,27.9566685854092,27.9166387799213,0.0678501031267802,NaN,NaN,NaN,NaN,60,
,B10,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-08,371,,30.8577909791456,30.8232151932267,0.0769115684889,NaN,NaN,NaN,NaN,60,
,B11,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-08,371,,30.8767706177961,30.8232151932267,0.0769115684889,NaN,NaN,NaN,NaN,60,
,B12,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-08,371,,30.7350839827384,30.8232151932267,0.0769115684889,NaN,NaN,NaN,NaN,60,
,C01,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-09,374,,26.7160603952856,26.6562362408417,0.0977244101162798,NaN,NaN,NaN,NaN,60,
,C02,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-09,374,,26.5434636589062,26.6562362408417,0.0977244101162798,NaN,NaN,NaN,NaN,60,
,C03,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-09,374,,26.7091846683333,26.6562362408417,0.0977244101162798,NaN,NaN,NaN,NaN,60,
,C04,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-10,378,,28.3582012972871,28.4041223429802,0.0419769657447066,NaN,NaN,NaN,NaN,60,
,C05,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-10,378,,28.4405182230967,28.4041223429802,0.0419769657447066,NaN,NaN,NaN,NaN,60,
,C06,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-10,378,,28.413647508557,28.4041223429802,0.0419769657447066,NaN,NaN,NaN,NaN,60,
,C07,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-11,381,,29.2549018223103,29.5472089228605,0.413384665976094,NaN,NaN,NaN,NaN,60,
,C08,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-11,381,,NaN,0,0,NaN,NaN,0,0,60,
,C09,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-11,381,,29.8395160234108,29.5472089228605,0.413384665976094,NaN,NaN,NaN,NaN,60,
,C10,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-12,386,,27.0794786788478,27.0597365997865,0.0235057010538758,NaN,NaN,NaN,NaN,60,
,C11,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-12,386,,27.0337346669828,27.0597365997865,0.0235057010538758,NaN,NaN,NaN,NaN,60,
,C12,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-12,386,,27.065996453529,27.0597365997865,0.0235057010538758,NaN,NaN,NaN,NaN,60,
,D01,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-13,392,,29.1919161582971,29.184329873274,0.0159001624855494,NaN,NaN,NaN,NaN,60,
,D02,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-13,392,,29.1950160738666,29.184329873274,0.0159001624855494,NaN,NaN,NaN,NaN,60,
,D03,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-13,392,,29.1660573876583,29.184329873274,0.0159001624855494,NaN,NaN,NaN,NaN,60,
,D04,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-14,394,,27.0390677520907,27.058426498156,0.0219003960753559,NaN,NaN,NaN,NaN,60,
,D05,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-14,394,,27.0821968811362,27.058426498156,0.0219003960753559,NaN,NaN,NaN,NaN,60,
,D06,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-14,394,,27.0540148612411,27.058426498156,0.0219003960753559,NaN,NaN,NaN,NaN,60,
,D07,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-15,395,,27.4688127965714,27.4547277709653,0.0122157567025709,NaN,NaN,NaN,NaN,60,
,D08,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-15,395,,27.4470266595953,27.4547277709653,0.0122157567025709,NaN,NaN,NaN,NaN,60,
,D09,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),Unkn-15,395,,27.448343856729,27.4547277709653,0.0122157567025709,NaN,NaN,NaN,NaN,60,
,D10,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),NTC-01,NTC,,NaN,0,0,NaN,NaN,0,0,60,
,D11,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),NTC-01,NTC,,NaN,0,0,NaN,NaN,0,0,60,
,D12,SYBR,Cg_VIPERIN_F/R (SR IDs: 1828/9),NTC-01,NTC,,NaN,0,0,NaN,NaN,0,0,60,
