,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-01,201,,25.6418086761764,25.5731627941593,0.0627670803793204,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-01,201,,25.5589772199327,25.5731627941593,0.0627670803793204,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-01,201,,25.5187024863688,25.5731627941593,0.0627670803793204,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-02,202,,24.0862607375623,24.1171315490645,0.0297783867236674,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-02,202,,24.1194521897106,24.1171315490645,0.0297783867236674,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-02,202,,24.1456817199206,24.1171315490645,0.0297783867236674,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-03,203,,25.6462824118263,25.5926235197755,0.0731070754978845,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-03,203,,25.6222315344102,25.5926235197755,0.0731070754978845,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-03,203,,25.50935661309,25.5926235197755,0.0731070754978845,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-04,204,,23.6829948909923,23.6895811222117,0.0141998460933387,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-04,204,,23.6798703231101,23.6895811222117,0.0141998460933387,NaN,NaN,NaN,NaN,60,
,A12,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-04,204,,23.7058781525326,23.6895811222117,0.0141998460933387,NaN,NaN,NaN,NaN,60,
,B01,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-05,205,,25.1717118864849,25.1670067869222,0.0260673641612077,NaN,NaN,NaN,NaN,60,
,B02,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-05,205,,25.1904011593431,25.1670067869222,0.0260673641612077,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-05,205,,25.1389073149385,25.1670067869222,0.0260673641612077,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-06,207,,24.0382360944926,23.9633093221747,0.0662462469444915,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-06,207,,23.9391894485494,23.9633093221747,0.0662462469444915,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-06,207,,23.9125024234819,23.9633093221747,0.0662462469444915,NaN,NaN,NaN,NaN,60,
,B07,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-07,208,,24.1213149402265,24.0756810760398,0.0573532586751134,NaN,NaN,NaN,NaN,60,
,B08,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-07,208,,24.0113002279833,24.0756810760398,0.0573532586751134,NaN,NaN,NaN,NaN,60,
,B09,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-07,208,,24.0944280599097,24.0756810760398,0.0573532586751134,NaN,NaN,NaN,NaN,60,
,B10,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-08,209,,29.0315765756172,29.0307316813022,0.000865034345694408,NaN,NaN,NaN,NaN,60,
,B11,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-08,209,,29.0298478236803,29.0307316813022,0.000865034345694408,NaN,NaN,NaN,NaN,60,
,B12,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-08,209,,29.0307706446089,29.0307316813022,0.000865034345694408,NaN,NaN,NaN,NaN,60,
,C01,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-09,213,,27.9761432723445,27.9084602495684,0.0641361784650625,NaN,NaN,NaN,NaN,60,
,C02,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-09,213,,27.8485859567497,27.9084602495684,0.0641361784650625,NaN,NaN,NaN,NaN,60,
,C03,SYBR,Cg_Hsp90_F/R (SR IDs: 1532/3),Unkn-09,213,,27.9006515196111,27.9084602495684,0.0641361784650625,NaN,NaN,NaN,NaN,60,
