,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-01,351,,24.0739156437657,24.0443683825753,0.0308194302501041,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-01,351,,24.0124175345672,24.0443683825753,0.0308194302501041,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-01,351,,24.046771969393,24.0443683825753,0.0308194302501041,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-02,353,,23.5479606118797,23.5304311166768,0.0209695999491968,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-02,353,,23.5072004878205,23.5304311166768,0.0209695999491968,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-02,353,,23.5361322503301,23.5304311166768,0.0209695999491968,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-03,355,,24.3066695642435,24.3505507617597,0.142324725972351,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-03,355,,24.5096487810299,24.3505507617597,0.142324725972351,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-03,355,,24.2353339400058,24.3505507617597,0.142324725972351,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-04,357,,24.3578017314347,24.3506491028289,0.0153480500193576,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_citrate_synthase (SR IDs: 1383/4),Unkn-04,357,,24.3330302614238,24.3506491028289,0.0153480500193576,NaN,NaN,NaN,NaN,60,
