,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-01,201,,23.9970095283791,23.8868310608878,0.0955444346237465,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-01,201,,23.8366680796247,23.8868310608878,0.0955444346237465,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-01,201,,23.8268155746595,23.8868310608878,0.0955444346237465,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-02,202,,23.3564140717947,23.3501081913548,0.0270067637804711,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-02,202,,23.3734041111066,23.3501081913548,0.0270067637804711,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-02,202,,23.3205063911632,23.3501081913548,0.0270067637804711,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-03,203,,23.4555231076773,23.4142610183527,0.0357451790790543,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-03,203,,23.3927367683298,23.4142610183527,0.0357451790790543,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-03,203,,23.3945231790509,23.4142610183527,0.0357451790790543,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-04,204,,22.6768668644207,22.8769725607366,0.200223367670455,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-04,204,,22.8767374251291,22.8769725607366,0.200223367670455,NaN,NaN,NaN,NaN,60,
,A12,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-04,204,,23.07731339266,22.8769725607366,0.200223367670455,NaN,NaN,NaN,NaN,60,
,B01,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-05,205,,24.1090160894272,24.1297190151835,0.0233804240360582,NaN,NaN,NaN,NaN,60,
,B02,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-05,205,,24.1250642834424,24.1297190151835,0.0233804240360582,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-05,205,,24.155076672681,24.1297190151835,0.0233804240360582,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-06,207,,23.3815530214513,23.3788737476499,0.0219646406896917,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-06,207,,23.3556923718178,23.3788737476499,0.0219646406896917,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-06,207,,23.3993758496807,23.3788737476499,0.0219646406896917,NaN,NaN,NaN,NaN,60,
